symbol,timeframe,model,csv_path,result_dir,rows,test_rows,prediction_windows,pred_len,pred_step,trade_count,coverage,win_rate,avg_win,avg_loss,win_loss_ratio,profit_factor,cumulative_return,max_drawdown,mean_trade_return,pred_direction_acc,threshold_bps,cost_bps,strategy_mode,ma_window,min_hold_bars,hold_until_opposite,stop_loss_bps,cooldown_bars,allow_short,long_only
US500,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\US500_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_US500_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,154,0.8916666666666667,0.5064935064935064,0.007637166464895202,0.005372225739221175,1.4216019273237728,1.4590125043586089,0.20109094874106193,0.043959304724517034,0.0012169469355910157,0.5186915887850467,15.0,2.0,stateful,0,3,True,40.0,1,True,False
US500,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\US500_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_US500_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,104,0.9970833333333333,0.6346153846153846,0.005996768454569334,0.006064202701625278,0.9888799483833429,1.7175283314026484,0.17431494706240058,0.06128021104395487,0.0015898751474982264,0.5177601337233598,15.0,2.0,stateful,0,1,True,0.0,0,True,False
US500,H1,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\US500_H1.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_US500_H1_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,104,0.9970833333333333,0.6346153846153846,0.005996768454569334,0.006064202701625278,0.9888799483833429,1.7175283314026484,0.17431494706240058,0.06128021104395487,0.0015898751474982264,0.5177601337233598,15.0,2.0,stateful,0,1,True,0.0,1,True,False
USDJPY,H4,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USDJPY_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USDJPY_H4_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,1,0.9970833333333333,1.0,0.11703708696701375,,,,0.11590814903628921,0.11581438728210514,0.11703708696701375,0.5244463017133305,10.0,2.0,stateful,0,1,True,0.0,0,False,True
USDJPY,H4,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USDJPY_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USDJPY_H4_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,1,0.9970833333333333,1.0,0.11703708696701375,,,,0.11590814903628921,0.11581438728210514,0.11703708696701375,0.5244463017133305,10.0,2.0,stateful,0,1,True,0.0,1,False,True
USDJPY,H4,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USDJPY_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USDJPY_H4_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,1,0.9970833333333333,1.0,0.11703708696701375,,,,0.11590814903628921,0.11581438728210514,0.11703708696701375,0.5244463017133305,10.0,2.0,stateful,0,1,True,0.0,2,False,True
USDJPY,H4,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USDJPY_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USDJPY_H4_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,1,0.9970833333333333,1.0,0.11703708696701375,,,,0.11590814903628921,0.11581438728210514,0.11703708696701375,0.5244463017133305,10.0,2.0,stateful,0,2,True,0.0,0,False,True
USDJPY,H4,PatchTST,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USDJPY_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USDJPY_H4_PatchTST_sl96_pl1_PatchTST_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,12000,2400,2400,1,0,1,0.9970833333333333,1.0,0.11703708696701375,,,,0.11590814903628921,0.11581438728210514,0.11703708696701375,0.5244463017133305,10.0,2.0,stateful,0,2,True,0.0,1,False,True
USTEC,H4,DLinear,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H4_DLinear_sl96_pl1_DLinear_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,5493,1098,1098,1,0,165,0.8970856102003643,0.44242424242424244,0.013449725094816753,0.00724657954593995,1.856010136858602,1.4727036955508472,0.3540136588881293,0.14238919400642802,0.0019099673557281668,0.5177664974619289,8.0,2.0,stateful,0,3,False,40.0,0,True,False
USTEC,H4,DLinear,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H4_DLinear_sl96_pl1_DLinear_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,5493,1098,1098,1,0,165,0.8970856102003643,0.44242424242424244,0.013449725094816753,0.00724657954593995,1.856010136858602,1.4727036955508472,0.3540136588881293,0.14238919400642802,0.0019099673557281668,0.5177664974619289,8.0,2.0,stateful,0,3,False,40.0,1,True,False
USTEC,H4,DLinear,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H4_DLinear_sl96_pl1_DLinear_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,5493,1098,1098,1,0,70,1.0,0.8571428571428571,0.00872536738030206,0.020892087722975704,0.417639802014927,2.505838812089562,0.3509725382307347,0.1346782508315424,0.004494302365548095,0.517304189435337,12.0,2.0,stateful,0,2,True,0.0,0,True,False
USTEC,H4,DLinear,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H4_DLinear_sl96_pl1_DLinear_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,5493,1098,1098,1,0,70,1.0,0.8571428571428571,0.00872536738030206,0.020892087722975704,0.417639802014927,2.505838812089562,0.3509725382307347,0.1346782508315424,0.004494302365548095,0.517304189435337,12.0,2.0,stateful,0,2,True,0.0,1,True,False
USTEC,H4,DLinear,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H4_DLinear_sl96_pl1_DLinear_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,5493,1098,1098,1,0,70,1.0,0.8571428571428571,0.00872536738030206,0.020892087722975704,0.417639802014927,2.505838812089562,0.3509725382307347,0.1346782508315424,0.004494302365548095,0.517304189435337,12.0,2.0,stateful,0,2,True,0.0,2,True,False
USTEC,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,5493,1098,1098,1,0,161,1.0,0.6770186335403726,0.006899865484516616,0.008042402836264602,0.8579358215437699,1.7983654720821332,0.3773659994801615,0.07194912333356163,0.0020737912442642978,0.5163934426229508,20.0,2.0,stateful,0,1,True,0.0,0,True,False
USTEC,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,5493,1098,1098,1,0,161,1.0,0.6770186335403726,0.006899865484516616,0.008042402836264602,0.8579358215437699,1.7983654720821332,0.3773659994801615,0.07194912333356163,0.0020737912442642978,0.5163934426229508,20.0,2.0,stateful,0,1,True,0.0,1,True,False
USTEC,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,5493,1098,1098,1,0,161,1.0,0.6770186335403726,0.006899865484516616,0.008042402836264602,0.8579358215437699,1.7983654720821332,0.3773659994801615,0.07194912333356163,0.0020737912442642978,0.5163934426229508,20.0,2.0,stateful,0,1,True,0.0,2,True,False
USTEC,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,5493,1098,1098,1,0,225,1.0,0.6088888888888889,0.0057107764617079495,0.005887407357173704,0.9699985265584634,1.5101113424830623,0.28475381646998055,0.07491013339672481,0.0011745979014342366,0.5100182149362478,8.0,2.0,stateful,0,1,True,0.0,0,True,False
USTEC,H4,iTransformer,C:\Users\29083\AppData\Roaming\MetaQuotes\Terminal\Common\Files\tslib\USTEC_H4.csv,D:\python_workspace\Time-Series-Library\results\long_term_forecast_USTEC_H4_iTransformer_sl96_pl1_iTransformer_custom_ftMS_sl96_ll48_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_quant_0,5493,1098,1098,1,0,225,1.0,0.6088888888888889,0.0057107764617079495,0.005887407357173704,0.9699985265584634,1.5101113424830623,0.28475381646998055,0.07491013339672481,0.0011745979014342366,0.5100182149362478,8.0,2.0,stateful,0,1,True,0.0,1,True,False
